"userId","surveyId","surveyDate","projectId","wave","sessionId","sessionKey","timeTracker_OPUFRanking1_visits","timeTracker_OPUFRanking1_seconds","timeTracker_OPUFVasAnchoring_visits","timeTracker_OPUFVasAnchoring_seconds","timeTracker_Start_visits","timeTracker_Start_seconds","timeTracker_OPUFSwingWeight1_visits","timeTracker_OPUFSwingWeight1_seconds","timeTracker_AdditionalDemographicQuestions_visits","timeTracker_AdditionalDemographicQuestions_seconds","timeTracker_completionTime","timeTracker_surveyStartTime","timeTracker_Consent_visits","timeTracker_Consent_seconds","timeTracker_Feedback_visits","timeTracker_Feedback_seconds","timeTracker_surveyEndTime","timeTracker_EPRO1_visits","timeTracker_EPRO1_seconds","timeTracker_Welcome_visits","timeTracker_Welcome_seconds","timeTracker_OPUFLevelRating_visits","timeTracker_OPUFLevelRating_seconds","timeTracker_OPUFDeadChoice_visits","timeTracker_OPUFDeadChoice_seconds","AdditionalDemographicQuestions_education_label","AdditionalDemographicQuestions_education_type","AdditionalDemographicQuestions_education_value","AdditionalDemographicQuestions_education_required","AdditionalDemographicQuestions_employment_label","AdditionalDemographicQuestions_employment_type","AdditionalDemographicQuestions_employment_value","AdditionalDemographicQuestions_employment_required","AdditionalDemographicQuestions_gender_label","AdditionalDemographicQuestions_gender_type","AdditionalDemographicQuestions_gender_value","AdditionalDemographicQuestions_gender_required","AdditionalDemographicQuestions_ethnicity_label","AdditionalDemographicQuestions_ethnicity_type","AdditionalDemographicQuestions_ethnicity_value","AdditionalDemographicQuestions_ethnicity_required","consent_respConsent_consent_consent","consent_respConsent_consent_selected","consent_respConsent_consent_text","consent_respData_options_canGoNext","consent_respData_options_canGoBack","consent_respData_options_printEnabled","consent_respData_sessionId","consent_respData_consent","consent_respData_sessionKey","consent_respData_userId","consent_respData_content_noConsent","consent_respData_content_questions_0_id","consent_respData_content_questions_0_text","consent_respData_content_startBtnLabel","consent_respData_content_printBtnLabel","consent_respData_content_title","consent_respData_content_body","consent_consentTime","consent_consented","Feedback_understand_label","Feedback_understand_type","Feedback_understand_value","Feedback_understand_required","Feedback_decide_label","Feedback_decide_type","Feedback_decide_value","Feedback_decide_required","Feedback_differences_label","Feedback_differences_type","Feedback_differences_value","Feedback_differences_required","opuf_firstRank","opuf_swingWeights_treat","opuf_swingWeights_sports","opuf_swingWeights_tired","opuf_swingWeights_unhappiness","opuf_swingWeights_concentration","opuf_swingWeights_walk","opuf_swingWeights_embarrassment","opuf_pitsUtility","opuf_pufScaled","opuf_anchorPoint","opuf_levelRatings_treat_0","opuf_levelRatings_treat_1","opuf_levelRatings_treat_2","opuf_levelRatings_treat_3","opuf_levelRatings_treat_4","opuf_levelRatings_sports_0","opuf_levelRatings_sports_1","opuf_levelRatings_sports_2","opuf_levelRatings_sports_3","opuf_levelRatings_sports_4","opuf_levelRatings_tired_0","opuf_levelRatings_tired_1","opuf_levelRatings_tired_2","opuf_levelRatings_tired_3","opuf_levelRatings_tired_4","opuf_levelRatings_unhappiness_0","opuf_levelRatings_unhappiness_1","opuf_levelRatings_unhappiness_2","opuf_levelRatings_unhappiness_3","opuf_levelRatings_unhappiness_4","opuf_levelRatings_concentration_0","opuf_levelRatings_concentration_1","opuf_levelRatings_concentration_2","opuf_levelRatings_concentration_3","opuf_levelRatings_concentration_4","opuf_levelRatings_walk_0","opuf_levelRatings_walk_1","opuf_levelRatings_walk_2","opuf_levelRatings_walk_3","opuf_levelRatings_walk_4","opuf_levelRatings_embarrassment_0","opuf_levelRatings_embarrassment_1","opuf_levelRatings_embarrassment_2","opuf_levelRatings_embarrassment_3","opuf_levelRatings_embarrassment_4","opuf_anchorVal","opuf_pufAnchored","epro_treat","epro_sports","epro_tired","epro_unhappiness","epro_concentration","epro_walk","epro_embarrassment","feedback","timeTracker_feedback_visits","timeTracker_feedback_seconds","AdditionalDemographicQuestions_weightstatus_label","AdditionalDemographicQuestions_weightstatus_type","AdditionalDemographicQuestions_weightstatus_value","AdditionalDemographicQuestions_weightstatus_required","Feedback","feedback_understand_label","feedback_understand_type","feedback_understand_value","feedback_understand_required","feedback_decide_label","feedback_decide_type","feedback_decide_value","feedback_decide_required","feedback_differences_label","feedback_differences_type","feedback_differences_value","feedback_differences_required"
"5d04e2c34195d4001fa98e0a","waite_opuf_adult2",1723239900725,"waite",1,"de6c2290-817d-4725-abfa-9cb9bd359189",,1,13,1,20,2,0,1,79,1,8,325079,1723461095934,1,2,,,1723461421013,1,52,1,7,1,109,1,17,"Please select the highest educational qualification (or equivalent) that you have attained.","radio","higher",true,"Which of the following best describes your current employment status?","radio","fulltime",true,"What gender do you identify as?","radio","male",true,"What is your ethnic group?","radio","white",true,true,true,"I consent to participate",false,false,true,"de6c2290-817d-4725-abfa-9cb9bd359189",true,,"5d04e2c34195d4001fa98e0a","noConsent (you can't participate without consent)","consent","I consent to participate","Start Survey","Print","Consent question","I hereby consent to participate in this survey",1723461106673,true,,,,,,,,,,,,,"tired",100,20,100,90,80,15,70,0.6,"{}","dead",0,25,50,90,100,0,0,0,30,100,0,0,10,40,100,0,20,78,95,100,0,0,25,75,100,0,0,10,50,100,0,10,25,80,100,60,"{}","treat_0","sports_1","tired_4","unhappiness_0","concentration_3","walk_0","embarrassment_0",,1,10,"What is your weight status?","radio","normal",true,,"It was easy to understand the questions I was asked.","radio","stronglyagree",true,"I found it difficult to decide on my answers to the questions.","radio","stronglydisagree",true,"I found it easy to tell the differences between the health states I was asked to think about.","radio","stronglyagree",true
"6676d8190c51c0bc25b32bdb","waite_opuf_adult2",1723239900725,"waite",1,"66f316de-2e49-4f43-b065-84dd4da73622",,1,16,1,31,2,0,1,62,1,22,360501,1723461572952,1,3,,,1723461933453,1,75,1,7,1,105,1,13,"Please select the highest educational qualification (or equivalent) that you have attained.","radio","degree",true,"Which of the following best describes your current employment status?","radio","parttime",true,"What gender do you identify as?","radio","male",true,"What is your ethnic group?","radio","white",true,true,true,"I consent to participate",false,false,true,"66f316de-2e49-4f43-b065-84dd4da73622",true,,"6676d8190c51c0bc25b32bdb","noConsent (you can't participate without consent)","consent","I consent to participate","Start Survey","Print","Consent question","I hereby consent to participate in this survey",1723461584106,true,,,,,,,,,,,,,"concentration",33,23,100,98,100,68,8,0.3,"{}","dead",0,35,49,73,100,0,13,45,80,100,0,30,45,78,100,0,34,64,87,100,0,31,58,97,100,0,20,67,95,100,0,16,35,56,100,30,"{}","treat_1","sports_4","tired_3","unhappiness_0","concentration_0","walk_2","embarrassment_1",,1,22,"What is your weight status?","radio","over",true,,"It was easy to understand the questions I was asked.","radio","somewhatagree",true,"I found it difficult to decide on my answers to the questions.","radio","somewhatagree",true,"I found it easy to tell the differences between the health states I was asked to think about.","radio","somewhatagree",true
"6658c862c0f839493f866a75","waite_opuf_adult2",1723239900725,"waite",1,"46d15860-79f5-43ca-a972-17aa83a99622",,1,13,1,10,2,0,1,56,1,16,917361,1723461015541,1,3,,,1723461932902,1,538,1,20,1,237,1,10,"Please select the highest educational qualification (or equivalent) that you have attained.","radio","degree",true,"Which of the following best describes your current employment status?","radio","fulltime",true,"What gender do you identify as?","radio","male",true,"What is your ethnic group?","radio","asian",true,true,true,"I consent to participate",false,false,true,"46d15860-79f5-43ca-a972-17aa83a99622",true,,"6658c862c0f839493f866a75","noConsent (you can't participate without consent)","consent","I consent to participate","Start Survey","Print","Consent question","I hereby consent to participate in this survey",1723461037816,true,,,,,,,,,,,,,"tired",100,25,100,94,85,1,91,0,"{}","dead",0,10,25,50,100,0,30,0,0,100,0,5,30,50,100,0,10,20,20,100,0,10,25,40,100,0,0,0,0,100,0,0,30,0,100,0,"{}","treat_2","sports_1","tired_3","unhappiness_2","concentration_3","walk_0","embarrassment_2",,1,9,"What is your weight status?","radio","normal",true,,"It was easy to understand the questions I was asked.","radio","somewhatagree",true,"I found it difficult to decide on my answers to the questions.","radio","somewhatdisagree",true,"I found it easy to tell the differences between the health states I was asked to think about.","radio","somewhatagree",true
"5eebeecc0a49c719bedc5925","waite_opuf_adult2",1723239900725,"waite",1,"24558cf2-1785-4e7e-94fd-e0e4a3f6430a",,1,32,1,14,2,0,1,80,1,15,406232,1723461273106,1,2,,,1723461679338,1,42,1,6,1,184,1,12,"Please select the highest educational qualification (or equivalent) that you have attained.","radio","higher",true,"Which of the following best describes your current employment status?","radio","fulltime",true,"What gender do you identify as?","radio","male",true,"What is your ethnic group?","radio","white",true,true,true,"I consent to participate",false,false,true,"24558cf2-1785-4e7e-94fd-e0e4a3f6430a",true,,"5eebeecc0a49c719bedc5925","noConsent (you can't participate without consent)","consent","I consent to participate","Start Survey","Print","Consent question","I hereby consent to participate in this survey",1723461281862,true,,,,,,,,,,,,,"walk",100,62,62,100,85,100,80,1,"{}","dead",0,15,50,75,100,0,15,50,75,100,0,15,50,75,100,0,15,49,75,100,0,15,50,75,100,0,13,50,75,100,0,15,50,75,100,100,"{}","treat_1","sports_3","tired_2","unhappiness_1","concentration_2","walk_2","embarrassment_2",,1,14,"What is your weight status?","radio","obese",true,,"It was easy to understand the questions I was asked.","radio","stronglyagree",true,"I found it difficult to decide on my answers to the questions.","radio","stronglydisagree",true,"I found it easy to tell the differences between the health states I was asked to think about.","radio","stronglyagree",true
"63eb40d166f9bdd106b74cfc","waite_opuf_adult2",1723239900725,"waite",1,"2cfab73e-01da-4712-9e0d-787292970bf9",,1,40,1,36,2,0,1,208,1,22,640758,1723461016238,1,3,,,1723461656996,1,63,1,15,1,194,1,36,"Please select the highest educational qualification (or equivalent) that you have attained.","radio","degree",true,"Which of the following best describes your current employment status?","radio","fulltime",true,"What gender do you identify as?","radio","female",true,"What is your ethnic group?","radio","white",true,true,true,"I consent to participate",false,false,true,"2cfab73e-01da-4712-9e0d-787292970bf9",true,,"63eb40d166f9bdd106b74cfc","noConsent (you can't participate without consent)","consent","I consent to participate","Start Survey","Print","Consent question","I hereby consent to participate in this survey",1723461034605,true,,,,,,,,,,,,,"unhappiness",60,85,90,100,90,90,62,0.7,"{}","dead",0,4,17,79,100,0,4,14,80,100,0,5,12,87,100,0,8,36,93,100,0,5,33,89,100,0,5,30,84,100,0,3,12,42,100,70,"{}","treat_0","sports_1","tired_2","unhappiness_0","concentration_1","walk_0","embarrassment_1",,1,18,"What is your weight status?","radio","over",true,,"It was easy to understand the questions I was asked.","radio","somewhatagree",true,"I found it difficult to decide on my answers to the questions.","radio","somewhatdisagree",true,"I found it easy to tell the differences between the health states I was asked to think about.","radio","stronglyagree",true
"667ef83c10c28de29bf16859","waite_opuf_adult2",1723239900725,"waite",1,"186c6076-50eb-433b-9ed1-10cce675ff96",,1,45,1,48,2,0,1,228,1,36,780264,1723462093450,1,5,,,1723462873714,1,94,1,26,1,225,1,32,"Please select the highest educational qualification (or equivalent) that you have attained.","radio","higher",true,"Which of the following best describes your current employment status?","radio","parttime",true,"What gender do you identify as?","radio","male",true,"What is your ethnic group?","radio","white",true,true,true,"I consent to participate",false,false,true,"186c6076-50eb-433b-9ed1-10cce675ff96",true,,"667ef83c10c28de29bf16859","noConsent (you can't participate without consent)","consent","I consent to participate","Start Survey","Print","Consent question","I hereby consent to participate in this survey",1723462124302,true,,,,,,,,,,,,,"tired","20","60",100,"30","80",80,"10",0.2,"{}","dead",0,10,30,65,100,0,10,35,65,100,0,10,30,70,100,0,15,35,65,100,0,10,40,80,100,0,10,30,80,100,0,5,30,55,100,20,"{}","treat_0","sports_2","tired_2","unhappiness_1","concentration_2","walk_1","embarrassment_0",,1,35,"What is your weight status?","radio","normal",true,,"It was easy to understand the questions I was asked.","radio","somewhatagree",true,"I found it difficult to decide on my answers to the questions.","radio","somewhatdisagree",true,"I found it easy to tell the differences between the health states I was asked to think about.","radio","somewhatagree",true
"6365805113952480bdeed7b7","waite_opuf_adult2",1723239900725,"waite",1,"7cf842f5-9805-4d02-b11c-2fb6dc1914ef",,1,16,1,30,2,1,1,83,1,19,403981,1723461169720,1,3,,,1723461573701,1,48,1,6,1,163,1,11,"Please select the highest educational qualification (or equivalent) that you have attained.","radio","alevel",true,"Which of the following best describes your current employment status?","radio","fulltime",true,"What gender do you identify as?","radio","male",true,"What is your ethnic group?","radio","white",true,true,true,"I consent to participate",false,false,true,"7cf842f5-9805-4d02-b11c-2fb6dc1914ef",true,,"6365805113952480bdeed7b7","noConsent (you can't participate without consent)","consent","I consent to participate","Start Survey","Print","Consent question","I hereby consent to participate in this survey",1723461179559,true,,,,,,,,,,,,,"unhappiness",90,71,67,100,80,59,30,0.63,"{}","dead",0,22,45,77,100,0,4,10,19,100,0,5,14,25,100,0,5,7,16,100,0,21,35,40,100,0,6,23,59,100,0,4,10,13,100,63,"{}","treat_0","sports_2","tired_2","unhappiness_1","concentration_1","walk_0","embarrassment_2",,1,18,"What is your weight status?","radio","over",true,,"It was easy to understand the questions I was asked.","radio","somewhatagree",true,"I found it difficult to decide on my answers to the questions.","radio","neither",true,"I found it easy to tell the differences between the health states I was asked to think about.","radio","somewhatagree",true
"5eb8b877ca570781f91977f1","waite_opuf_adult2",1723239900725,"waite",1,"4ed93514-875e-4b71-906e-976582eb8c9c",,1,26,1,26,2,0,1,95,1,14,420240,1723460981955,1,4,,,1723461402195,1,46,1,4,1,164,1,16,"Please select the highest educational qualification (or equivalent) that you have attained.","radio","alevel",true,"Which of the following best describes your current employment status?","radio","fulltime",true,"What gender do you identify as?","radio","male",true,"What is your ethnic group?","radio","white",true,true,true,"I consent to participate",false,false,true,"4ed93514-875e-4b71-906e-976582eb8c9c",true,,"5eb8b877ca570781f91977f1","noConsent (you can't participate without consent)","consent","I consent to participate","Start Survey","Print","Consent question","I hereby consent to participate in this survey",1723460991281,true,,,,,,,,,,,,,"tired","50",100,100,100,100,100,"50",1,"{}","dead",0,5,10,15,100,0,5,10,20,100,0,10,20,100,100,0,5,10,80,100,0,5,10,80,100,0,10,20,30,100,0,5,10,15,100,100,"{}","treat_0","sports_0","tired_1","unhappiness_0","concentration_0","walk_0","embarrassment_0",,1,18,"What is your weight status?","radio","normal",true,,"It was easy to understand the questions I was asked.","radio","stronglyagree",true,"I found it difficult to decide on my answers to the questions.","radio","stronglydisagree",true,"I found it easy to tell the differences between the health states I was asked to think about.","radio","stronglyagree",true
"5fff43897e776c037b3dcf02","waite_opuf_adult2",1723239900725,"waite",1,"64ca3181-2545-4123-9565-b0a369e3f627",,1,69,1,54,2,0,1,94,1,21,497850,1723463622169,1,4,,,1723464120019,1,73,1,5,1,106,1,43,"Please select the highest educational qualification (or equivalent) that you have attained.","radio","degree",true,"Which of the following best describes your current employment status?","radio","fulltime",true,"What gender do you identify as?","radio","male",true,"What is your ethnic group?","radio","mixed",true,true,true,"I consent to participate",false,false,true,"64ca3181-2545-4123-9565-b0a369e3f627",true,,"5fff43897e776c037b3dcf02","noConsent (you can't participate without consent)","consent","I consent to participate","Start Survey","Print","Consent question","I hereby consent to participate in this survey",1723463632120,true,,,,,,,,,,,,,"concentration",16,76,65,88,100,76,16,1,"{}","dead",0,25,50,75,100,0,25,50,75,100,0,25,50,75,100,0,25,50,75,100,0,25,50,75,100,0,25,50,75,100,0,25,50,75,100,100,"{}","treat_2","sports_1","tired_3","unhappiness_2","concentration_3","walk_1","embarrassment_2",,1,22,"What is your weight status?","radio","normal",true,,"It was easy to understand the questions I was asked.","radio","somewhatagree",true,"I found it difficult to decide on my answers to the questions.","radio","somewhatdisagree",true,"I found it easy to tell the differences between the health states I was asked to think about.","radio","somewhatagree",true
"5be6ef463b047e0001a38a8a","waite_opuf_adult2",1723239900725,"waite",1,"05bd780f-b1a3-4297-ba7f-35897c4ff36f",,1,18,1,20,2,0,1,149,1,39,533687,1723461259114,1,8,,,1723461792801,1,52,1,13,1,188,1,26,"Please select the highest educational qualification (or equivalent) that you have attained.","radio","higher",true,"Which of the following best describes your current employment status?","radio","other",true,"What gender do you identify as?","radio","male",true,"What is your ethnic group?","radio","white",true,true,true,"I consent to participate",false,false,true,"05bd780f-b1a3-4297-ba7f-35897c4ff36f",true,,"5be6ef463b047e0001a38a8a","noConsent (you can't participate without consent)","consent","I consent to participate","Start Survey","Print","Consent question","I hereby consent to participate in this survey",1723461278963,true,,,,,,,,,,,,,"tired",14,"25",100,64,54,"50",7,0.11,"{}","dead",0,19,38,62,100,0,11,55,76,100,0,7,43,70,100,0,20,56,84,100,0,9,38,70,100,0,55,62,67,100,0,0,7,42,100,11,"{}","treat_1","sports_2","tired_3","unhappiness_3","concentration_1","walk_2","embarrassment_2",,1,16,"What is your weight status?","radio","over",true,,"It was easy to understand the questions I was asked.","radio","somewhatagree",true,"I found it difficult to decide on my answers to the questions.","radio","somewhatdisagree",true,"I found it easy to tell the differences between the health states I was asked to think about.","radio","somewhatagree",true
"5693df018d93fe000dfa5733","waite_opuf_adult2",1723239900725,"waite",1,"ccdfe7d8-04a4-45ab-bc16-eff32631ee02",,1,16,1,27,2,0,1,155,1,22,743746,1723462249568,1,4,,,1723462993314,1,70,1,10,1,376,1,10,"Please select the highest educational qualification (or equivalent) that you have attained.","radio","other",true,"Which of the following best describes your current employment status?","radio","unemployed",true,"What gender do you identify as?","radio","female",true,"What is your ethnic group?","radio","asian",true,true,true,"I consent to participate",false,false,true,"ccdfe7d8-04a4-45ab-bc16-eff32631ee02",true,,"5693df018d93fe000dfa5733","noConsent (you can't participate without consent)","consent","I consent to participate","Start Survey","Print","Consent question","I hereby consent to participate in this survey",1723462264605,true,,,,,,,,,,,,,"tired",1,3,100,37,2,3,4,1,"{}","dead",0,100,0,1,100,0,100,100,100,100,0,0,65,0,100,0,2,69,89,100,0,16,33,18,100,0,100,0,0,100,0,18,11,3,100,100,"{}","treat_0","sports_4","tired_2","unhappiness_4","concentration_1","walk_0","embarrassment_3",,1,47,"What is your weight status?","radio","obese",true,,"It was easy to understand the questions I was asked.","radio","somewhatdisagree",true,"I found it difficult to decide on my answers to the questions.","radio","somewhatagree",true,"I found it easy to tell the differences between the health states I was asked to think about.","radio","neither",true
"56a34e19dbe850000cfd4cf0","waite_opuf_adult2",1723239900725,"waite",1,"172f16ef-d6a7-423c-b1a6-1d6bdf7c8008",,1,32,1,51,2,0,1,124,1,28,628817,1723461893428,1,2,,,1723462522245,1,75,1,13,1,251,1,24,"Please select the highest educational qualification (or equivalent) that you have attained.","radio","gcse_a_c",true,"Which of the following best describes your current employment status?","radio","other",true,"What gender do you identify as?","radio","female",true,"What is your ethnic group?","radio","white",true,true,true,"I consent to participate",false,false,true,"172f16ef-d6a7-423c-b1a6-1d6bdf7c8008",true,,"56a34e19dbe850000cfd4cf0","noConsent (you can't participate without consent)","consent","I consent to participate","Start Survey","Print","Consent question","I hereby consent to participate in this survey",1723461909940,true,,,,,,,,,,,,,"walk",66,10,42,50,50,100,6,0.75,"{}","dead",0,14,48,88,100,0,37,22,11,100,0,18,35,59,100,0,18,46,82,100,0,26,47,68,100,0,25,50,60,100,0,7,12,48,100,75,"{}","treat_1","sports_3","tired_1","unhappiness_1","concentration_0","walk_0","embarrassment_0",,1,23,"What is your weight status?","radio","over",true,,"It was easy to understand the questions I was asked.","radio","somewhatagree",true,"I found it difficult to decide on my answers to the questions.","radio","somewhatagree",true,"I found it easy to tell the differences between the health states I was asked to think about.","radio","stronglyagree",true
"60535adfff835194160cd3bb","waite_opuf_adult2",1723239900725,"waite",1,"84041bb6-ff66-4148-bc14-d7acd6277081",,1,31,1,21,2,0,1,100,1,24,529500,1723461903201,1,5,,,1723462432701,1,63,1,5,1,227,1,19,"Please select the highest educational qualification (or equivalent) that you have attained.","radio","other",true,"Which of the following best describes your current employment status?","radio","fulltime",true,"What gender do you identify as?","radio","male",true,"What is your ethnic group?","radio","white",true,true,true,"I consent to participate",false,false,true,"84041bb6-ff66-4148-bc14-d7acd6277081",true,,"60535adfff835194160cd3bb","noConsent (you can't participate without consent)","consent","I consent to participate","Start Survey","Print","Consent question","I hereby consent to participate in this survey",1723461914065,true,,,,,,,,,,,,,"unhappiness",6,5,90,100,20,50,2,0.2,"{}","dead",0,10,20,40,100,0,5,5,5,100,0,10,30,70,100,0,10,50,80,100,0,10,60,90,100,0,5,30,70,100,0,1,1,1,100,20,"{}","treat_0","sports_4","tired_1","unhappiness_1","concentration_1","walk_1","embarrassment_0",,1,27,"What is your weight status?","radio","over",true,,"It was easy to understand the questions I was asked.","radio","stronglyagree",true,"I found it difficult to decide on my answers to the questions.","radio","somewhatagree",true,"I found it easy to tell the differences between the health states I was asked to think about.","radio","somewhatagree",true
